"species","model","value","metric","time"
"4pc_054","Regression","0.912541913390902","AUC","370.156999999999"
"4pc_054","Regression","0.190465821226564","COR","370.156999999999"
"4pc_054","Equal-sample","0.955035908777415","AUC","0.387000000002445"
"4pc_054","Equal-sample","0.894578103969501","COR","0.387000000002445"
"4pc_054","Default","0.629030463009182","AUC","49.573000000004"
"4pc_054","Default","0.198750205551414","COR","49.573000000004"
"4pc_054","Down-sample","0.955298209317243","AUC","6.65399999999499"
"4pc_054","Down-sample","0.908589018424464","COR","6.65399999999499"
"4pc_054","Weighted","0.58157225749681","AUC","50.4230000000025"
"4pc_054","Weighted","0.182850461403984","COR","50.4230000000025"
"4pc_054","ranger","0.954583838672098","AUC","4.8859999999986"
"4pc_054","ranger","0.912977232651419","COR","4.8859999999986"
"4pc_054","ranger-tuned","0.951264298114192","AUC","95.525999999998"
"4pc_054","ranger-tuned","0.823033342952059","COR","95.525999999998"
