"species","model","value","metric","time"
"4pc_023","Regression","0.860000561888064","AUC","877.954000000002"
"4pc_023","Regression","0.106614270870876","COR","877.954000000002"
"4pc_023","Equal-sample","0.927742936615738","AUC","0.504999999997381"
"4pc_023","Equal-sample","0.869703883192797","COR","0.504999999997381"
"4pc_023","Default","0.603995741954765","AUC","57.2229999999981"
"4pc_023","Default","0.0953053804226451","COR","57.2229999999981"
"4pc_023","Down-sample","0.91933850598471","AUC","6.67400000000271"
"4pc_023","Down-sample","0.863721274983024","COR","6.67400000000271"
"4pc_023","Weighted","0.583461603768001","AUC","63.8480000000018"
"4pc_023","Weighted","0.16711612706681","COR","63.8480000000018"
"4pc_023","ranger","0.928489489001753","AUC","5.12000000000262"
"4pc_023","ranger","0.855632751189397","COR","5.12000000000262"
"4pc_023","ranger-tuned","0.928519121420328","AUC","98.5730000000003"
"4pc_023","ranger-tuned","0.855970083141568","COR","98.5730000000003"
