"species","model","value","metric","time"
"4pc_012","Regression","0.794035724312049","AUC","559.959999999999"
"4pc_012","Regression","0.0965955555550298","COR","559.959999999999"
"4pc_012","Equal-sample","0.875577997651207","AUC","1.27300000000105"
"4pc_012","Equal-sample","0.793864880979671","COR","1.27300000000105"
"4pc_012","Default","0.613575969789546","AUC","71.9170000000013"
"4pc_012","Default","0.101307900656591","COR","71.9170000000013"
"4pc_012","Down-sample","0.874249167589082","AUC","7.47599999999875"
"4pc_012","Down-sample","0.807707245549194","COR","7.47599999999875"
"4pc_012","Weighted","0.589614016431664","AUC","159.1"
"4pc_012","Weighted","0.113478709694757","COR","159.1"
"4pc_012","ranger","0.908901151421117","AUC","5.37800000000061"
"4pc_012","ranger","0.797344291707567","COR","5.37800000000061"
"4pc_012","ranger-tuned","0.908919348907181","AUC","104.366999999998"
"4pc_012","ranger-tuned","0.855137035197463","COR","104.366999999998"
